-4.757328482816371440e-01,-3.134008787464864776e-02
-5.567638905348908374e-01,7.290955880499856434e-01
3.185561131425339809e+00,-4.351625074325683462e-01
-2.805393213592324297e-01,-3.143264391755689058e-01
-1.306464060006668593e+00,-1.551024060153176620e-01
-2.251298973175204665e+00,2.756319522235805008e-01
3.723974722952910099e+00,-1.482789496009277785e+00
4.289548239227536364e-01,-5.338107580985984590e-01
-1.710458485670002915e+00,1.090458213631393114e-01
-9.983773640037582053e-01,-2.498191886272932427e-01
-3.686821891374376214e+00,6.359613831317660892e-01
-3.879442565094050721e+00,4.532578697444573645e-01
1.055215285698285488e-01,-5.383352718480460819e-01
-3.550443903321268024e+00,1.029768365321337420e-02
-4.038168799299568512e+00,6.849217758394786637e-01
-4.065673662681908773e+00,9.988368369098091781e-01
-1.813721323627380588e+00,5.915535460574683491e-01
2.220140545121339071e-01,-3.862638879603424447e-01
-3.097807841743862034e-01,-2.857849918903630493e-01
-1.296702737954361861e+00,7.799623428839615180e-02
-2.864936196297317661e+00,2.207766675608088813e-02
-1.475818904584182967e+00,-3.291664462116431489e-01
-7.566659473044404782e-01,-1.028977544855881471e-01
-8.521918600894391460e-01,1.864411818417487654e-01
-6.811396543986965035e-01,3.612591672507423635e-01
-4.762981643866593950e-01,-1.941946496697322111e-03
-1.947339245275793385e+00,3.156691872010700672e-01
-2.384044976088506296e+00,1.017149354089320612e+00
1.388670396829903675e+00,-4.756687065462002206e-02
1.643670653552418370e+00,-2.793614737542926552e-01
2.624071187486355150e+00,-8.959395088641470828e-01
-7.920885493381540909e-01,-4.109553827278463745e-01
-9.119892190965692702e-01,7.727052455750499371e-02
-9.660105574221145019e-03,-9.047585386831776821e-01
-1.944695581098039527e+00,-2.480418681282869076e-01
-2.231709968484790085e+00,-3.914857743716160243e-01
-5.516515926369974565e+00,4.724208837651853177e-01
-3.592086003209378653e+00,5.853068982730134096e-01
-1.840385053930419179e+00,5.069995976693454365e-01
-3.629158724207221187e+00,7.111554476792135704e-01
-6.435425439326808439e-01,1.927543774295757684e-01
-8.487153941320941808e-01,8.498197925166840472e-01
-3.909402765303743976e+00,1.592880054542846979e+00
-3.704100568728523335e+00,2.993097515278890342e+00
5.886487753915259802e+00,-1.413297752173484634e-01
1.506722580928485655e+00,1.238730526192421078e+00
1.338040702413096916e-01,2.675677135565776243e+00
4.638229084082214015e+00,1.532828104159758897e+00
7.172883237100275977e+00,-1.853665286729782036e-01
8.490870354899296757e+00,-2.002638028786014601e-01
7.039798331835699585e+00,-1.838762863317772445e-01
4.563357493626714501e+00,-1.691311671240780523e-02
2.096408632151111728e+00,4.588921736019515585e-01
1.685002317787092085e+00,2.710046424956833455e-01
