-6.845646900957926846e+02,-4.311624441065200131e+02
-5.641426537429269956e+02,-4.318182761991182019e+02
-2.941626439711999410e+02,-4.269829309741326711e+02
6.117416721938570845e+01,-4.202043834315637127e+02
3.419683658288322476e+02,-4.247036715714110073e+02
2.738019756857138418e+03,-4.569767673936747201e+02
6.367427949304301364e+03,-4.487407118983548457e+02
5.058295482170326068e+03,-4.247054360854513675e+02
3.688219034455209112e+03,-4.048259869549640939e+02
3.986500366158950783e+03,-4.342023705068933168e+02
5.488939279281556082e+03,-3.583865887412389384e+02
5.988534799823013600e+03,-2.196945596580010260e+02
5.002286925783335391e+03,-1.659653942571793550e+02
5.178998392162515302e+03,-1.705270965387740034e+02
6.342766855960555404e+03,-1.795095485027851510e+02
8.154092316177451721e+03,-1.653668521492127184e+02
7.818275553813213264e+03,-1.392229684780566004e+02
7.812414226867826073e+03,-6.217885148931679851e+01
6.495611849341303241e+03,-2.763061918299354147e+01
5.364167249233641996e+03,-3.300118255908637366e+01
4.563080428544835740e+03,-2.866157661759586972e+01
2.612549627274891463e+03,-1.725057813585216309e+02
3.500477189423805612e+03,-1.256237627818637748e+02
2.747561358991577436e+03,-1.485116158876223835e+02
2.868803109978211069e+03,-7.447829967579718868e+01
4.962402640383705148e+03,-6.413276114638847503e+01
4.721459557208054321e+03,-7.278707529939617871e+01
3.509773666451264944e+03,-9.627015913482034648e+01
3.579745358113334078e+03,-7.736912165266073771e+01
1.895974242194264662e+03,-1.113758338529174807e+02
3.120360709694052275e+03,-6.957545173559071827e+01
2.641304172612701223e+03,-5.134682030068029235e+01
3.986304632950208543e+03,6.277295145181381031e+01
4.225263457706574627e+03,1.433619265218914052e+02
4.643479473881800004e+03,1.638731079095526866e+02
6.493752487475885573e+03,1.829764186147975806e+02
6.611183083488829652e+03,2.292380196376260528e+02
5.581670675920635404e+03,3.430257089780382103e+02
4.294016046771297624e+03,3.406795746360339763e+02
3.739119587040819169e+03,4.941795976116134170e+02
4.136779146729200875e+03,4.525457969047764664e+02
2.588996679836443946e+03,3.539383295155230371e+02
3.183471404362542671e+03,4.744868324438533591e+02
3.582704298307502540e+03,5.999817126897671642e+02
3.014093798671321565e+03,5.726026572532645105e+02
3.081440686454001479e+03,5.000198311343456226e+02
7.716453516555375245e+02,2.640530593330106512e+02
4.892068182759376214e+02,2.268726308492588259e+02
7.949268453151908034e+02,2.511583536830908088e+02
9.468034777733082592e+02,2.562301758345063263e+02
2.257937301650285008e+03,3.745282803035055395e+02
9.781281229461183102e+02,2.712024500900885187e+02
3.286776996608095942e+02,2.271229231942548950e+02
2.848838817943651520e+02,2.123285176160050014e+02
7.950474513467779616e+02,2.871123243553386146e+02
7.141684083180480229e+02,2.865912874122559515e+02
6.452467527081807930e+02,2.879564467867569419e+02
9.335822885171710368e+02,3.420776744788415726e+02
1.298175017745023069e+03,4.832352454885095767e+02
8.272261103917298897e+02,4.217989088157614788e+02
-3.439665815426997142e+02,3.127787984605968177e+02
-2.103014960582731874e+02,3.621649034230158577e+02
-1.242038397154985432e+03,2.828471157030184031e+02
-1.563048379832838691e+03,1.640404633006048698e+02
-1.200150780091833440e+03,2.144690672157746576e+02
-2.079356338931969731e+03,8.732286844852819740e+01
-3.382443866353243720e+03,-4.722119200113468196e+01
-2.565104280355661103e+03,5.013296686678609149e+01
-2.679237481939216195e+03,1.625827105229041081e+01
-2.016423062103915072e+03,7.917278655537847953e+01
-1.526550668849751673e+03,1.474024523760500642e+02
-1.623191591176731890e+03,1.261203045143053032e+02
-2.096725224084849287e+03,8.252934497014416593e+01
-1.281771195574110607e+03,1.387365687435666359e+02
-1.591720620644511655e+03,1.174440028345727569e+02
-6.771316022960527334e+02,1.978995702431624295e+02
1.286499847126469831e+01,2.134633799693357332e+02
9.854847865743977309e+01,2.228423410130926641e+02
9.954891502624777786e+02,2.548884423744333390e+02
4.526870152863757539e+02,2.068317880533575135e+02
1.144242657729129860e+03,2.289092530498653559e+02
1.340656077590743735e+03,1.825449123639567688e+02
6.453266908712175791e+02,1.392708069956316876e+02
-2.214589542944850109e+01,1.042668099448904968e+02
2.918389056887444895e+02,1.577290862117326924e+02
-1.783478107742030261e+02,1.361694777961586169e+02
-3.088876878182927612e+02,1.425750446981681989e+02
4.108393925564778328e+02,1.691868139177613557e+02
7.874535483501076669e+02,1.802397734549380175e+02
4.774264595625954826e+02,1.592728613096985555e+02
1.048155585193944717e+03,1.783692074820426114e+02
1.201142880244153275e+03,1.651137129719702443e+02
1.621986975713218271e+03,1.675733337794814588e+02
1.662388068601147097e+03,1.791101899045763730e+02
1.740547330907931610e+03,1.681962663472547774e+02
9.645643706335777097e+02,1.335394501075170410e+02
1.676081337780833564e+02,7.149185218536274533e+01
-3.856211846585538296e+02,2.532544458079200922e+01
-4.257925296763314691e+02,5.171021229380505702e+01
-8.800963312752483034e+02,1.174515232440160162e+01
-1.502630574553058977e+02,5.025124867258193717e+01
-5.066120452165050665e+02,2.879655733834579223e+01
-4.997643875588455558e+02,2.184207432169318963e+01
-1.407728873482325071e+03,-5.264826937737575463e+01
-1.359645150986945737e+03,-5.359342175886104087e+01
-1.305165566072706497e+03,-6.119339282276268932e+01
-1.709687576739610449e+03,-1.080462065690808231e+02
-1.385982668987651778e+03,-1.201508249978151071e+02
-9.621494758168355474e+02,-1.000422211089660323e+02
-6.625102622271606378e+02,-9.757049190253326287e+01
-6.299224512186247011e+02,-9.099454937851680825e+01
-8.139983447912309202e+02,-1.110094015369168119e+02
-6.461559149449749384e+02,-1.090811103777331255e+02
-8.410064876798642217e+02,-1.202536239009657493e+02
-9.967395169958908809e+02,-1.204020021066149866e+02
-1.266555196893061293e+03,-1.527381579946803072e+02
-1.626393959371366691e+03,-1.905771265651623025e+02
-1.488475041430818237e+03,-1.924219268180604558e+02
-2.260818462071406429e+03,-2.507445457533750641e+02
-2.519604885293139887e+03,-2.400829763711060423e+02
-2.420243981096010430e+03,-2.362902156712534634e+02
-2.533235259480021341e+03,-2.511632916538172822e+02
-2.277399520445175767e+03,-2.423721873187972733e+02
-1.888866160991468860e+03,-2.099348776661938700e+02
-2.474955491118902501e+03,-2.443194096960066872e+02
-2.501187043827477282e+03,-2.396687584082360445e+02
-2.660241971117193316e+03,-2.506579128028816399e+02
-2.369419099988050220e+03,-2.336749038799437130e+02
-2.240978685440046320e+03,-2.165307036394222564e+02
-2.477801099473183058e+03,-2.165663180813168651e+02
-2.397846300087462623e+03,-1.989067462056281101e+02
-2.248403841282881331e+03,-1.806710050123556925e+02
-1.311633877059441147e+03,-1.163350795014995356e+02
-1.289126740417140354e+03,-1.146099986730599198e+02
-1.183091904355981569e+03,-1.039396995270365665e+02
-8.245098358759623807e+02,-7.179220206342961319e+01
-1.079280927977085412e+03,-9.042757528223916097e+01
-1.220234280659347860e+03,-9.676473518346483615e+01
-9.433200899227513219e+02,-7.295773376710724278e+01
-7.968889417672962736e+02,-2.794956403316575688e+01
-2.298695461929801240e+02,2.178385201835931184e+01
-1.646632711998045124e+02,1.336141038746802678e+01
-2.423697257877720403e+02,3.172311307416043746e+01
-9.857875395687915443e+01,5.430402107843599424e+01
6.833698002928722417e+02,1.218031674002957061e+02
-1.531041410385132622e+02,3.094644503973881910e+01
2.979086030489543191e+02,8.022091299676560539e+01
1.864924155528751726e+01,6.632151827137590772e+01
3.952378924804761482e+02,1.048413408635699398e+02
4.809528758245269273e+02,1.119143497733475670e+02
3.174953645874356880e+02,9.482356800070863301e+01
